ROUTE_ID,ARRIVAL_TIME,DEPARTURE_TIME,STOP_ID,STOP_SEQ
141,05:22:00,05:22:00,544,25
141,05:32:00,05:32:00,545,26
141,05:40:00,05:40:00,546,27
141,05:48:00,05:48:00,547,28
141,05:56:00,05:56:00,548,29
141,06:06:00,06:06:00,549,30
141,06:12:00,06:12:00,351,31
141,06:18:00,06:18:00,617,32
141,06:24:00,06:24:00,491,33
141,06:32:00,06:32:00,485,34
141,06:40:00,06:40:00,484,35
141,06:50:00,06:50:00,352,36
141,06:56:00,06:56:00,483,37
141,07:06:00,07:06:00,482,38
141,07:16:00,07:16:00,356,39
141,07:24:00,07:24:00,481,40
141,07:34:00,07:34:00,44,41
141,07:44:00,07:44:00,43,42
141,07:54:00,07:54:00,616,43
141,08:02:00,08:02:00,615,44
141,08:10:00,08:10:00,611,45
141,08:20:00,08:20:00,110,46
141,08:26:00,08:26:00,111,47
141,08:39:00,08:39:00,57,0
141,08:45:00,08:45:00,111,1
141,08:55:00,08:55:00,110,2
141,09:05:00,09:05:00,611,3
141,09:15:00,09:15:00,615,4
141,09:21:00,09:21:00,616,5
141,09:29:00,09:29:00,43,6
141,09:37:00,09:37:00,44,7
141,09:47:00,09:47:00,481,8
141,09:53:00,09:53:00,356,9
141,10:01:00,10:01:00,482,10
141,10:09:00,10:09:00,483,11
141,10:15:00,10:15:00,355,12
141,10:23:00,10:23:00,484,13
141,10:31:00,10:31:00,485,14
141,10:37:00,10:37:00,343,15
141,10:43:00,10:43:00,356,16
141,10:51:00,10:51:00,564,17
141,10:57:00,10:57:00,549,18
141,11:07:00,11:07:00,548,19
141,11:13:00,11:13:00,547,20
141,11:23:00,11:23:00,546,21
141,11:29:00,11:29:00,545,22
141,11:35:00,11:35:00,544,23
141,11:45:00,11:45:00,543,24
141,11:53:00,11:53:00,544,25
141,12:03:00,12:03:00,545,26
141,12:09:00,12:09:00,546,27
141,12:19:00,12:19:00,547,28
141,12:29:00,12:29:00,548,29
141,12:35:00,12:35:00,549,30
141,12:41:00,12:41:00,351,31
141,12:51:00,12:51:00,617,32
141,12:59:00,12:59:00,491,33
141,13:07:00,13:07:00,485,34
141,13:13:00,13:13:00,484,35
141,13:21:00,13:21:00,352,36
141,13:31:00,13:31:00,483,37
141,13:39:00,13:39:00,482,38
141,13:47:00,13:47:00,356,39
141,13:53:00,13:53:00,481,40
141,14:03:00,14:03:00,44,41
141,14:13:00,14:13:00,43,42
141,14:21:00,14:21:00,616,43
141,14:31:00,14:31:00,615,44
141,14:41:00,14:41:00,611,45
141,14:47:00,14:47:00,110,46
141,14:57:00,14:57:00,111,47
141,15:11:00,15:11:00,57,0
141,15:21:00,15:21:00,111,1
141,15:31:00,15:31:00,110,2
141,15:39:00,15:39:00,611,3
141,15:49:00,15:49:00,615,4
141,15:59:00,15:59:00,616,5
141,16:09:00,16:09:00,43,6
141,16:17:00,16:17:00,44,7
141,16:25:00,16:25:00,481,8
141,16:35:00,16:35:00,356,9
141,16:41:00,16:41:00,482,10
141,16:51:00,16:51:00,483,11
141,17:01:00,17:01:00,355,12
141,17:09:00,17:09:00,484,13
141,17:19:00,17:19:00,485,14
141,17:25:00,17:25:00,343,15
141,17:33:00,17:33:00,356,16
141,17:41:00,17:41:00,564,17
141,17:51:00,17:51:00,549,18
141,17:57:00,17:57:00,548,19
141,18:05:00,18:05:00,547,20
141,18:15:00,18:15:00,546,21
141,18:21:00,18:21:00,545,22
141,18:31:00,18:31:00,544,23
141,18:39:00,18:39:00,543,24
141,18:45:00,18:45:00,544,25
141,18:55:00,18:55:00,545,26
141,19:01:00,19:01:00,546,27
141,19:11:00,19:11:00,547,28
141,19:17:00,19:17:00,548,29
141,19:23:00,19:23:00,549,30
141,19:31:00,19:31:00,351,31
141,19:39:00,19:39:00,617,32
141,19:45:00,19:45:00,491,33
141,19:53:00,19:53:00,485,34
141,19:59:00,19:59:00,484,35
141,20:05:00,20:05:00,352,36
141,20:15:00,20:15:00,483,37
141,20:23:00,20:23:00,482,38
141,20:33:00,20:33:00,356,39
141,20:43:00,20:43:00,481,40
141,20:49:00,20:49:00,44,41
141,20:55:00,20:55:00,43,42
141,21:03:00,21:03:00,616,43
141,21:09:00,21:09:00,615,44
141,21:15:00,21:15:00,611,45
141,21:21:00,21:21:00,110,46
141,21:27:00,21:27:00,111,47
141,21:41:00,21:41:00,57,0
141,21:51:00,21:51:00,111,1
141,22:01:00,22:01:00,110,2
141,22:09:00,22:09:00,611,3
141,22:15:00,22:15:00,615,4
141,22:21:00,22:21:00,616,5
141,22:31:00,22:31:00,43,6
141,22:41:00,22:41:00,44,7
141,22:47:00,22:47:00,481,8
141,22:57:00,22:57:00,356,9
141,23:03:00,23:03:00,482,10
141,23:13:00,23:13:00,483,11
141,23:23:00,23:23:00,355,12
141,23:31:00,23:31:00,484,13
141,23:39:00,23:39:00,485,14
141,23:47:00,23:47:00,343,15
141,23:53:00,23:53:00,356,16
141,00:01:00,00:01:00,564,17
141,00:09:00,00:09:00,549,18
141,00:19:00,00:19:00,548,19
141,00:25:00,00:25:00,547,20
141,00:33:00,00:33:00,546,21
141,00:43:00,00:43:00,545,22
141,00:53:00,00:53:00,544,23
141,01:03:00,01:03:00,543,24
141,01:13:00,01:13:00,544,25
141,01:21:00,01:21:00,545,26
141,01:29:00,01:29:00,546,27
141,01:39:00,01:39:00,547,28
141,01:45:00,01:45:00,548,29
141,01:55:00,01:55:00,549,30
141,02:05:00,02:05:00,351,31
141,02:13:00,02:13:00,617,32
141,02:23:00,02:23:00,491,33
141,02:33:00,02:33:00,485,34
141,02:43:00,02:43:00,484,35
141,02:53:00,02:53:00,352,36
141,03:03:00,03:03:00,483,37
141,03:13:00,03:13:00,482,38
141,03:19:00,03:19:00,356,39
141,03:29:00,03:29:00,481,40
141,03:35:00,03:35:00,44,41
141,03:45:00,03:45:00,43,42
141,03:51:00,03:51:00,616,43
141,03:59:00,03:59:00,615,44
141,04:05:00,04:05:00,611,45
141,04:11:00,04:11:00,110,46
141,04:19:00,04:19:00,111,47
141,04:32:00,04:32:00,57,0
141,04:40:00,04:40:00,111,1
141,04:48:00,04:48:00,110,2
141,04:54:00,04:54:00,611,3
141,05:00:00,05:00:00,615,4
141,05:10:00,05:10:00,616,5
141,05:18:00,05:18:00,43,6
141,05:26:00,05:26:00,44,7
141,05:36:00,05:36:00,481,8
141,05:44:00,05:44:00,356,9
141,05:54:00,05:54:00,482,10
141,06:02:00,06:02:00,483,11
141,06:08:00,06:08:00,355,12
141,06:18:00,06:18:00,484,13
141,06:28:00,06:28:00,485,14
141,06:38:00,06:38:00,343,15
141,06:44:00,06:44:00,356,16
141,06:54:00,06:54:00,564,17
141,07:02:00,07:02:00,549,18
141,07:08:00,07:08:00,548,19
141,07:18:00,07:18:00,547,20
141,07:26:00,07:26:00,546,21
141,07:36:00,07:36:00,545,22
141,07:44:00,07:44:00,544,23
141,07:54:00,07:54:00,543,24
141,08:02:00,08:02:00,544,25
141,08:12:00,08:12:00,545,26
141,08:22:00,08:22:00,546,27
141,08:32:00,08:32:00,547,28
141,08:38:00,08:38:00,548,29
141,08:48:00,08:48:00,549,30
141,08:56:00,08:56:00,351,31
141,09:04:00,09:04:00,617,32
141,09:12:00,09:12:00,491,33
141,09:18:00,09:18:00,485,34
141,09:24:00,09:24:00,484,35
141,09:30:00,09:30:00,352,36
141,09:38:00,09:38:00,483,37
141,09:46:00,09:46:00,482,38
141,09:54:00,09:54:00,356,39
141,10:04:00,10:04:00,481,40
141,10:10:00,10:10:00,44,41
141,10:18:00,10:18:00,43,42
141,10:26:00,10:26:00,616,43
141,10:34:00,10:34:00,615,44
141,10:40:00,10:40:00,611,45
141,10:46:00,10:46:00,110,46
141,10:54:00,10:54:00,111,47
141,11:09:00,11:09:00,57,0
141,11:19:00,11:19:00,111,1
141,11:25:00,11:25:00,110,2
141,11:31:00,11:31:00,611,3
141,11:37:00,11:37:00,615,4
141,11:47:00,11:47:00,616,5
141,11:57:00,11:57:00,43,6
141,12:03:00,12:03:00,44,7
141,12:09:00,12:09:00,481,8
141,12:17:00,12:17:00,356,9
141,12:27:00,12:27:00,482,10
141,12:37:00,12:37:00,483,11
141,12:43:00,12:43:00,355,12
141,12:53:00,12:53:00,484,13
141,12:59:00,12:59:00,485,14
141,13:05:00,13:05:00,343,15
141,13:15:00,13:15:00,356,16
141,13:23:00,13:23:00,564,17
141,13:29:00,13:29:00,549,18
141,13:35:00,13:35:00,548,19
141,13:45:00,13:45:00,547,20
141,13:53:00,13:53:00,546,21
141,13:59:00,13:59:00,545,22
141,14:07:00,14:07:00,544,23
141,14:17:00,14:17:00,543,24
141,14:23:00,14:23:00,544,25
141,14:33:00,14:33:00,545,26
141,14:43:00,14:43:00,546,27
141,14:49:00,14:49:00,547,28
141,14:57:00,14:57:00,548,29
141,15:05:00,15:05:00,549,30
141,15:15:00,15:15:00,351,31
141,15:25:00,15:25:00,617,32
141,15:31:00,15:31:00,491,33
141,15:41:00,15:41:00,485,34
141,15:49:00,15:49:00,484,35
141,15:59:00,15:59:00,352,36
141,16:05:00,16:05:00,483,37
141,16:13:00,16:13:00,482,38
141,16:23:00,16:23:00,356,39
141,16:29:00,16:29:00,481,40
141,16:37:00,16:37:00,44,41
141,16:45:00,16:45:00,43,42
141,16:55:00,16:55:00,616,43
141,17:05:00,17:05:00,615,44
141,17:11:00,17:11:00,611,45
141,17:17:00,17:17:00,110,46
141,17:23:00,17:23:00,111,47
141,17:37:00,17:37:00,57,0
141,17:45:00,17:45:00,111,1
141,17:53:00,17:53:00,110,2
141,17:59:00,17:59:00,611,3
141,18:05:00,18:05:00,615,4
141,18:13:00,18:13:00,616,5
141,18:23:00,18:23:00,43,6
141,18:29:00,18:29:00,44,7
141,18:39:00,18:39:00,481,8
141,18:47:00,18:47:00,356,9
141,18:53:00,18:53:00,482,10
141,18:59:00,18:59:00,483,11
141,19:09:00,19:09:00,355,12
141,19:17:00,19:17:00,484,13
141,19:23:00,19:23:00,485,14
141,19:29:00,19:29:00,343,15
141,19:37:00,19:37:00,356,16
141,19:45:00,19:45:00,564,17
141,19:51:00,19:51:00,549,18
141,19:57:00,19:57:00,548,19
141,20:05:00,20:05:00,547,20
141,20:11:00,20:11:00,546,21
141,20:19:00,20:19:00,545,22
141,20:27:00,20:27:00,544,23
141,20:37:00,20:37:00,543,24
141,20:47:00,20:47:00,544,25
141,20:53:00,20:53:00,545,26
141,21:01:00,21:01:00,546,27
141,21:09:00,21:09:00,547,28
141,21:17:00,21:17:00,548,29
141,21:25:00,21:25:00,549,30
141,21:31:00,21:31:00,351,31
141,21:37:00,21:37:00,617,32
141,21:47:00,21:47:00,491,33
141,21:55:00,21:55:00,485,34
141,22:03:00,22:03:00,484,35
141,22:09:00,22:09:00,352,36
141,22:15:00,22:15:00,483,37
141,22:23:00,22:23:00,482,38
141,22:29:00,22:29:00,356,39
141,22:35:00,22:35:00,481,40
141,22:43:00,22:43:00,44,41
141,22:51:00,22:51:00,43,42
141,22:59:00,22:59:00,616,43
141,23:05:00,23:05:00,615,44
141,23:13:00,23:13:00,611,45
141,23:19:00,23:19:00,110,46
141,23:29:00,23:29:00,111,47
143,05:00:00,05:00:00,21,0
143,05:10:00,05:10:00,160,1
143,05:16:00,05:16:00,314,2
143,05:24:00,05:24:00,161,3
143,05:32:00,05:32:00,618,4
143,05:42:00,05:42:00,619,5
143,05:50:00,05:50:00,620,6
143,05:58:00,05:58:00,621,7
143,06:08:00,06:08:00,394,8
143,06:16:00,06:16:00,622,9
143,06:22:00,06:22:00,157,10
143,06:28:00,06:28:00,144,11
143,06:38:00,06:38:00,130,12
143,06:48:00,06:48:00,325,13
143,06:58:00,06:58:00,144,14
143,07:08:00,07:08:00,157,15
143,07:14:00,07:14:00,622,16
143,07:24:00,07:24:00,394,17
143,07:34:00,07:34:00,623,18
143,07:40:00,07:40:00,620,19
143,07:48:00,07:48:00,619,20
143,07:54:00,07:54:00,618,21
143,08:02:00,08:02:00,161,22
143,08:10:00,08:10:00,151,23
143,08:24:00,08:24:00,21,0
143,08:32:00,08:32:00,160,1
143,08:38:00,08:38:00,314,2
143,08:44:00,08:44:00,161,3
143,08:54:00,08:54:00,618,4
143,09:04:00,09:04:00,619,5
143,09:12:00,09:12:00,620,6
143,09:20:00,09:20:00,621,7
143,09:30:00,09:30:00,394,8
143,09:36:00,09:36:00,622,9
143,09:46:00,09:46:00,157,10
143,09:56:00,09:56:00,144,11
143,10:02:00,10:02:00,130,12
143,10:10:00,10:10:00,325,13
143,10:20:00,10:20:00,144,14
143,10:26:00,10:26:00,157,15
143,10:32:00,10:32:00,622,16
143,10:40:00,10:40:00,394,17
143,10:50:00,10:50:00,623,18
143,11:00:00,11:00:00,620,19
143,11:08:00,11:08:00,619,20
143,11:16:00,11:16:00,618,21
143,11:24:00,11:24:00,161,22
143,11:34:00,11:34:00,151,23
143,11:48:00,11:48:00,21,0
143,11:54:00,11:54:00,160,1
143,12:04:00,12:04:00,314,2
143,12:10:00,12:10:00,161,3
143,12:18:00,12:18:00,618,4
143,12:24:00,12:24:00,619,5
143,12:34:00,12:34:00,620,6
143,12:42:00,12:42:00,621,7
143,12:48:00,12:48:00,394,8
143,12:58:00,12:58:00,622,9
143,13:04:00,13:04:00,157,10
143,13:10:00,13:10:00,144,11
143,13:18:00,13:18:00,130,12
143,13:26:00,13:26:00,325,13
143,13:32:00,13:32:00,144,14
143,13:38:00,13:38:00,157,15
143,13:46:00,13:46:00,622,16
143,13:54:00,13:54:00,394,17
143,14:02:00,14:02:00,623,18
143,14:10:00,14:10:00,620,19
143,14:18:00,14:18:00,619,20
143,14:24:00,14:24:00,618,21
143,14:32:00,14:32:00,161,22
143,14:38:00,14:38:00,151,23
143,14:52:00,14:52:00,21,0
143,14:58:00,14:58:00,160,1
143,15:08:00,15:08:00,314,2
143,15:18:00,15:18:00,161,3
143,15:24:00,15:24:00,618,4
143,15:34:00,15:34:00,619,5
143,15:40:00,15:40:00,620,6
143,15:50:00,15:50:00,621,7
143,15:58:00,15:58:00,394,8
143,16:08:00,16:08:00,622,9
143,16:18:00,16:18:00,157,10
143,16:28:00,16:28:00,144,11
143,16:38:00,16:38:00,130,12
143,16:48:00,16:48:00,325,13
143,16:56:00,16:56:00,144,14
143,17:06:00,17:06:00,157,15
143,17:16:00,17:16:00,622,16
143,17:26:00,17:26:00,394,17
143,17:32:00,17:32:00,623,18
143,17:40:00,17:40:00,620,19
143,17:46:00,17:46:00,619,20
143,17:52:00,17:52:00,618,21
143,17:58:00,17:58:00,161,22
143,18:04:00,18:04:00,151,23
143,18:19:00,18:19:00,21,0
143,18:25:00,18:25:00,160,1
143,18:31:00,18:31:00,314,2
143,18:41:00,18:41:00,161,3
143,18:51:00,18:51:00,618,4
143,19:01:00,19:01:00,619,5
143,19:11:00,19:11:00,620,6
143,19:19:00,19:19:00,621,7
143,19:29:00,19:29:00,394,8
143,19:37:00,19:37:00,622,9
143,19:47:00,19:47:00,157,10
143,19:55:00,19:55:00,144,11
143,20:05:00,20:05:00,130,12
143,20:11:00,20:11:00,325,13
143,20:19:00,20:19:00,144,14
143,20:27:00,20:27:00,157,15
143,20:37:00,20:37:00,622,16
143,20:45:00,20:45:00,394,17
143,20:51:00,20:51:00,623,18
143,21:01:00,21:01:00,620,19
143,21:07:00,21:07:00,619,20
143,21:15:00,21:15:00,618,21
143,21:21:00,21:21:00,161,22
143,21:31:00,21:31:00,151,23
143,21:45:00,21:45:00,21,0
143,21:53:00,21:53:00,160,1
143,22:01:00,22:01:00,314,2
143,22:09:00,22:09:00,161,3
143,22:17:00,22:17:00,618,4
143,22:25:00,22:25:00,619,5
143,22:33:00,22:33:00,620,6
143,22:41:00,22:41:00,621,7
143,22:49:00,22:49:00,394,8
143,22:57:00,22:57:00,622,9
143,23:03:00,23:03:00,157,10
143,23:09:00,23:09:00,144,11
143,23:15:00,23:15:00,130,12
143,23:21:00,23:21:00,325,13
143,23:27:00,23:27:00,144,14
143,23:35:00,23:35:00,157,15
143,23:43:00,23:43:00,622,16
143,23:51:00,23:51:00,394,17
143,23:59:00,23:59:00,623,18
143,00:07:00,00:07:00,620,19
143,00:15:00,00:15:00,619,20
143,00:21:00,00:21:00,618,21
143,00:31:00,00:31:00,161,22
143,00:37:00,00:37:00,151,23
143,00:51:00,00:51:00,21,0
143,01:01:00,01:01:00,160,1
143,01:09:00,01:09:00,314,2
143,01:15:00,01:15:00,161,3
143,01:21:00,01:21:00,618,4
143,01:31:00,01:31:00,619,5
143,01:41:00,01:41:00,620,6
143,01:49:00,01:49:00,621,7
143,01:57:00,01:57:00,394,8
143,02:03:00,02:03:00,622,9
143,02:11:00,02:11:00,157,10
143,02:19:00,02:19:00,144,11
143,02:29:00,02:29:00,130,12
143,02:37:00,02:37:00,325,13
143,02:45:00,02:45:00,144,14
143,02:55:00,02:55:00,157,15
143,03:01:00,03:01:00,622,16
143,03:09:00,03:09:00,394,17
143,03:17:00,03:17:00,623,18
143,03:23:00,03:23:00,620,19
143,03:29:00,03:29:00,619,20
143,03:37:00,03:37:00,618,21
143,03:45:00,03:45:00,161,22
143,03:53:00,03:53:00,151,23
143,04:08:00,04:08:00,21,0
143,04:18:00,04:18:00,160,1
143,04:26:00,04:26:00,314,2
143,04:36:00,04:36:00,161,3
143,04:46:00,04:46:00,618,4
143,04:52:00,04:52:00,619,5
143,05:02:00,05:02:00,620,6
143,05:10:00,05:10:00,621,7
143,05:20:00,05:20:00,394,8
143,05:28:00,05:28:00,622,9
143,05:34:00,05:34:00,157,10
143,05:40:00,05:40:00,144,11
143,05:46:00,05:46:00,130,12
143,05:54:00,05:54:00,325,13
143,06:04:00,06:04:00,144,14
143,06:12:00,06:12:00,157,15
143,06:18:00,06:18:00,622,16
143,06:28:00,06:28:00,394,17
143,06:38:00,06:38:00,623,18
143,06:44:00,06:44:00,620,19
143,06:50:00,06:50:00,619,20
143,06:56:00,06:56:00,618,21
143,07:06:00,07:06:00,161,22
143,07:14:00,07:14:00,151,23
143,07:29:00,07:29:00,21,0
143,07:39:00,07:39:00,160,1
143,07:47:00,07:47:00,314,2
143,07:53:00,07:53:00,161,3
143,07:59:00,07:59:00,618,4
143,08:07:00,08:07:00,619,5
143,08:17:00,08:17:00,620,6
143,08:25:00,08:25:00,621,7
143,08:31:00,08:31:00,394,8
143,08:39:00,08:39:00,622,9
143,08:45:00,08:45:00,157,10
143,08:55:00,08:55:00,144,11
143,09:05:00,09:05:00,130,12
143,09:15:00,09:15:00,325,13
143,09:21:00,09:21:00,144,14
143,09:31:00,09:31:00,157,15
143,09:41:00,09:41:00,622,16
143,09:47:00,09:47:00,394,17
143,09:55:00,09:55:00,623,18
143,10:03:00,10:03:00,620,19
143,10:13:00,10:13:00,619,20
143,10:23:00,10:23:00,618,21
143,10:31:00,10:31:00,161,22
143,10:37:00,10:37:00,151,23
143,10:52:00,10:52:00,21,0
143,11:00:00,11:00:00,160,1
143,11:06:00,11:06:00,314,2
143,11:14:00,11:14:00,161,3
143,11:24:00,11:24:00,618,4
143,11:30:00,11:30:00,619,5
143,11:40:00,11:40:00,620,6
143,11:50:00,11:50:00,621,7
143,11:58:00,11:58:00,394,8
143,12:04:00,12:04:00,622,9
143,12:10:00,12:10:00,157,10
143,12:16:00,12:16:00,144,11
143,12:26:00,12:26:00,130,12
143,12:32:00,12:32:00,325,13
143,12:40:00,12:40:00,144,14
143,12:50:00,12:50:00,157,15
143,13:00:00,13:00:00,622,16
143,13:10:00,13:10:00,394,17
143,13:18:00,13:18:00,623,18
143,13:26:00,13:26:00,620,19
143,13:36:00,13:36:00,619,20
143,13:44:00,13:44:00,618,21
143,13:52:00,13:52:00,161,22
143,14:00:00,14:00:00,151,23
143,14:15:00,14:15:00,21,0
143,14:23:00,14:23:00,160,1
143,14:31:00,14:31:00,314,2
143,14:39:00,14:39:00,161,3
143,14:45:00,14:45:00,618,4
143,14:55:00,14:55:00,619,5
143,15:05:00,15:05:00,620,6
143,15:15:00,15:15:00,621,7
143,15:23:00,15:23:00,394,8
143,15:31:00,15:31:00,622,9
143,15:41:00,15:41:00,157,10
143,15:49:00,15:49:00,144,11
143,15:55:00,15:55:00,130,12
143,16:01:00,16:01:00,325,13
143,16:07:00,16:07:00,144,14
143,16:13:00,16:13:00,157,15
143,16:23:00,16:23:00,622,16
143,16:31:00,16:31:00,394,17
143,16:37:00,16:37:00,623,18
143,16:43:00,16:43:00,620,19
143,16:49:00,16:49:00,619,20
143,16:59:00,16:59:00,618,21
143,17:09:00,17:09:00,161,22
143,17:17:00,17:17:00,151,23
143,17:31:00,17:31:00,21,0
143,17:41:00,17:41:00,160,1
143,17:51:00,17:51:00,314,2
143,17:57:00,17:57:00,161,3
143,18:03:00,18:03:00,618,4
143,18:11:00,18:11:00,619,5
143,18:19:00,18:19:00,620,6
143,18:27:00,18:27:00,621,7
143,18:37:00,18:37:00,394,8
143,18:45:00,18:45:00,622,9
143,18:55:00,18:55:00,157,10
143,19:05:00,19:05:00,144,11
143,19:13:00,19:13:00,130,12
143,19:21:00,19:21:00,325,13
143,19:29:00,19:29:00,144,14
143,19:39:00,19:39:00,157,15
143,19:49:00,19:49:00,622,16
143,19:59:00,19:59:00,394,17
143,20:09:00,20:09:00,623,18
143,20:15:00,20:15:00,620,19
143,20:21:00,20:21:00,619,20
143,20:31:00,20:31:00,618,21
143,20:41:00,20:41:00,161,22
143,20:51:00,20:51:00,151,23
143,21:06:00,21:06:00,21,0
143,21:14:00,21:14:00,160,1
143,21:24:00,21:24:00,314,2
143,21:32:00,21:32:00,161,3
143,21:42:00,21:42:00,618,4
143,21:52:00,21:52:00,619,5
143,22:02:00,22:02:00,620,6
143,22:12:00,22:12:00,621,7
143,22:22:00,22:22:00,394,8
143,22:28:00,22:28:00,622,9
143,22:34:00,22:34:00,157,10
143,22:44:00,22:44:00,144,11
143,22:54:00,22:54:00,130,12
143,23:00:00,23:00:00,325,13
143,23:06:00,23:06:00,144,14
143,23:12:00,23:12:00,157,15
143,23:22:00,23:22:00,622,16
143,23:28:00,23:28:00,394,17
143,23:34:00,23:34:00,623,18
143,23:40:00,23:40:00,620,19
143,23:46:00,23:46:00,619,20
143,23:56:00,23:56:00,618,21
143,00:02:00,00:02:00,161,22
143,00:08:00,00:08:00,151,23
143,00:22:00,00:22:00,21,0
143,00:30:00,00:30:00,160,1
143,00:40:00,00:40:00,314,2
143,00:50:00,00:50:00,161,3
143,00:56:00,00:56:00,618,4
143,01:04:00,01:04:00,619,5
143,01:12:00,01:12:00,620,6
143,01:18:00,01:18:00,621,7
143,01:24:00,01:24:00,394,8
143,01:30:00,01:30:00,622,9
143,01:36:00,01:36:00,157,10
143,01:44:00,01:44:00,144,11
143,01:52:00,01:52:00,130,12
143,01:58:00,01:58:00,325,13
143,02:04:00,02:04:00,144,14
143,02:12:00,02:12:00,157,15
143,02:20:00,02:20:00,622,16
143,02:26:00,02:26:00,394,17
143,02:32:00,02:32:00,623,18
143,02:40:00,02:40:00,620,19
143,02:50:00,02:50:00,619,20
143,02:58:00,02:58:00,618,21
143,03:08:00,03:08:00,161,22
143,03:16:00,03:16:00,151,23
143,03:29:00,03:29:00,21,0
143,03:39:00,03:39:00,160,1
143,03:47:00,03:47:00,314,2
143,03:57:00,03:57:00,161,3
143,04:03:00,04:03:00,618,4
143,04:13:00,04:13:00,619,5
143,04:19:00,04:19:00,620,6
143,04:27:00,04:27:00,621,7
143,04:33:00,04:33:00,394,8
143,04:39:00,04:39:00,622,9
143,04:49:00,04:49:00,157,10
143,04:55:00,04:55:00,144,11
143,05:01:00,05:01:00,130,12
143,05:09:00,05:09:00,325,13
143,05:19:00,05:19:00,144,14
143,05:27:00,05:27:00,157,15
143,05:37:00,05:37:00,622,16
143,05:45:00,05:45:00,394,17
143,05:51:00,05:51:00,623,18
143,06:01:00,06:01:00,620,19
143,06:11:00,06:11:00,619,20
143,06:21:00,06:21:00,618,21
143,06:31:00,06:31:00,161,22
143,06:39:00,06:39:00,151,23
143,06:52:00,06:52:00,21,0
143,07:00:00,07:00:00,160,1
143,07:06:00,07:06:00,314,2
143,07:16:00,07:16:00,161,3
143,07:24:00,07:24:00,618,4
143,07:32:00,07:32:00,619,5
143,07:42:00,07:42:00,620,6
143,07:52:00,07:52:00,621,7
143,08:02:00,08:02:00,394,8
143,08:12:00,08:12:00,622,9
143,08:20:00,08:20:00,157,10
143,08:28:00,08:28:00,144,11
143,08:38:00,08:38:00,130,12
143,08:46:00,08:46:00,325,13
143,08:52:00,08:52:00,144,14
143,09:00:00,09:00:00,157,15
143,09:10:00,09:10:00,622,16
143,09:18:00,09:18:00,394,17
143,09:24:00,09:24:00,623,18
143,09:30:00,09:30:00,620,19
143,09:36:00,09:36:00,619,20
143,09:42:00,09:42:00,618,21
143,09:48:00,09:48:00,161,22
143,09:54:00,09:54:00,151,23
143,10:07:00,10:07:00,21,0
143,10:13:00,10:13:00,160,1
143,10:19:00,10:19:00,314,2
143,10:25:00,10:25:00,161,3
143,10:35:00,10:35:00,618,4
143,10:43:00,10:43:00,619,5
143,10:49:00,10:49:00,620,6
143,10:59:00,10:59:00,621,7
143,11:07:00,11:07:00,394,8
143,11:13:00,11:13:00,622,9
143,11:19:00,11:19:00,157,10
143,11:25:00,11:25:00,144,11
143,11:35:00,11:35:00,130,12
143,11:41:00,11:41:00,325,13
143,11:51:00,11:51:00,144,14
143,11:59:00,11:59:00,157,15
143,12:07:00,12:07:00,622,16
143,12:17:00,12:17:00,394,17
143,12:23:00,12:23:00,623,18
143,12:29:00,12:29:00,620,19
143,12:35:00,12:35:00,619,20
143,12:41:00,12:41:00,618,21
143,12:49:00,12:49:00,161,22
143,12:59:00,12:59:00,151,23
143,13:13:00,13:13:00,21,0
143,13:19:00,13:19:00,160,1
143,13:29:00,13:29:00,314,2
143,13:35:00,13:35:00,161,3
143,13:43:00,13:43:00,618,4
143,13:49:00,13:49:00,619,5
143,13:59:00,13:59:00,620,6
143,14:09:00,14:09:00,621,7
143,14:17:00,14:17:00,394,8
143,14:23:00,14:23:00,622,9
143,14:33:00,14:33:00,157,10
143,14:43:00,14:43:00,144,11
143,14:53:00,14:53:00,130,12
143,15:03:00,15:03:00,325,13
143,15:09:00,15:09:00,144,14
143,15:19:00,15:19:00,157,15
143,15:29:00,15:29:00,622,16
143,15:35:00,15:35:00,394,17
143,15:41:00,15:41:00,623,18
143,15:47:00,15:47:00,620,19
143,15:57:00,15:57:00,619,20
143,16:03:00,16:03:00,618,21
143,16:09:00,16:09:00,161,22
143,16:17:00,16:17:00,151,23
143,16:32:00,16:32:00,21,0
143,16:40:00,16:40:00,160,1
143,16:46:00,16:46:00,314,2
143,16:52:00,16:52:00,161,3
143,17:02:00,17:02:00,618,4
143,17:08:00,17:08:00,619,5
143,17:16:00,17:16:00,620,6
143,17:26:00,17:26:00,621,7
143,17:32:00,17:32:00,394,8
143,17:42:00,17:42:00,622,9
143,17:48:00,17:48:00,157,10
143,17:54:00,17:54:00,144,11
143,18:00:00,18:00:00,130,12
143,18:06:00,18:06:00,325,13
143,18:14:00,18:14:00,144,14
143,18:24:00,18:24:00,157,15
143,18:32:00,18:32:00,622,16
143,18:42:00,18:42:00,394,17
143,18:48:00,18:48:00,623,18
143,18:54:00,18:54:00,620,19
143,19:04:00,19:04:00,619,20
143,19:12:00,19:12:00,618,21
143,19:20:00,19:20:00,161,22
143,19:28:00,19:28:00,151,23
143,19:43:00,19:43:00,21,0
143,19:53:00,19:53:00,160,1
143,19:59:00,19:59:00,314,2
143,20:07:00,20:07:00,161,3
143,20:15:00,20:15:00,618,4
143,20:25:00,20:25:00,619,5
143,20:35:00,20:35:00,620,6
143,20:45:00,20:45:00,621,7
